,Country,lat,lng,Depth_km,Mag,Secondary_Effects,PDE_Shaking_Deaths,PDE_Deaths,Utsu_Deaths,EM-DAT_Deaths,Other_Deaths,Year,Month,Day,Max_Deaths,geometry,SUB,CCB,CRB,CTF,OCB,OSR,OTF,plates,closest_plate
306,United States,47.25,-122.5,60.0,6.5,,,,8.0,0.0,,1949,04,13,8.0,POINT (-122.5 47.25),3.4062790847515108,7.198664945668744,15.621439914425299,7.198664945668744,28.91504364513393,5.914036269756886,5.914036269756886,3.4062790847515108,SUB
307,Chile,-38.0,-73.5,70.0,7.099999904632568,,,,57.0,0.0,,1949,04,20,57.0,POINT (-73.5 -38),1.1347680151337747,19.38363869349612,16.85437165841551,14.380782767290519,21.84649559998125,7.952820694571207,7.952820694571207,1.1347680151337747,SUB
308,Tajik Soviet Socialist Republic,39.0,70.5,0.0,7.599999904632568,,,,12000.0,0.0,,1949,07,10,12000.0,POINT (70.5 39),33.234166891920125,4.741603631684115,7.108933323642866,7.997662158406043,15.608610059835561,26.518915890360223,15.608610059835561,4.741603631684115,CCB
309,Turkey,38.599998474121094,26.299999237060547,0.0,6.800000190734863,T,,,7.0,0.0,,1949,07,23,7.0,POINT (26.29999923706055 38.59999847412109),4.098485383157836,6.03751093888542,0.73938705571279,1.1918001978057071,6.3378902069339595,3.3478708106839763,8.247997858197232,0.73938705571279,CRB
310,Ecuador,-1.5,-78.25,0.0,6.800000190734863,,,,6000.0,0.0,,1949,08,05,6000.0,POINT (-78.25 -1.5),3.175433706789791,0.42013653018081987,9.213322961885144,1.5810733695815635,8.861641439372278,6.487145751407161,6.487145751407161,0.42013653018081987,CCB
311,Turkey,39.5,40.599998474121094,0.0,6.800000190734863,,,,320.0,0.0,,1949,08,17,320.0,POINT (40.59999847412109 39.5),7.709812344297344,0.6434478014917114,4.976227826781601,0.16730244584649523,20.661423018122235,11.607086491899965,22.543411703189133,0.16730244584649523,CTF
312,Chile,-54.0,-71.0,0.0,7.800000190734863,,,,1.0,0.0,,1949,12,17,1.0,POINT (-71 -54),2.2976812210606776,17.30891845263591,5.13884860644873,0.010146934829420513,7.511083144260883,10.594812032310907,9.72791431911281,0.010146934829420513,CTF
313,Chile,-54.0,-71.0,0.0,7.800000190734863,,,,3.0,0.0,,1949,12,17,3.0,POINT (-71 -54),2.2976812210606776,17.30891845263591,5.13884860644873,0.010146934829420513,7.511083144260883,10.594812032310907,9.72791431911281,0.010146934829420513,CTF
314,Philippines,18.0,121.0,0.0,7.199999809265137,T,,,15.0,0.0,,1949,12,29,15.0,POINT (121 18),1.490942319474498,3.6731087650653653,4.151252341161636,1.9029762602487381,5.825337194914495,7.739173340867872,2.5906176869619335,1.490942319474498,SUB
315,Peru,-13.5,-72.0,,6.0,,,,120.0,0.0,,1950,05,21,120.0,POINT (-72 -13.5),4.2248325410600565,1.0725619853865929,1.6282727044325227,1.1486573179071426,22.221232841586442,19.610997424914416,8.33865966447846,1.0725619853865929,CCB
316,Indonesia,-6.25,112.0,0.0,6.800000190734863,,,,16.0,0.0,,1950,06,19,16.0,POINT (112 -6.25),4.337742459921178,7.902270623055121,9.560841856238394,7.315936645433714,8.68462394119631,21.450886088924147,13.390084241706615,4.337742459921178,SUB
317,Venezuela,10.5,-68.0,8.0,6.800000190734863,,,,100.0,0.0,,1950,08,03,100.0,POINT (-68 10.5),4.164870706276486,1.351240171102085,0.03620033084864188,0.002526237738454,8.994506768022365,13.164452894062865,3.868640717357976,0.002526237738454,CTF
318,China,28.5,96.5,0.0,8.600000381469727,L,,,3300.0,0.0,,1950,08,15,3300.0,POINT (96.5 28.5),15.434987819885055,0.3762581778912681,8.464883224238825,1.2568392896468523,14.667165540758038,15.613735907847296,18.392166430303966,0.3762581778912681,CCB
319,Chile,-23.5,-67.5,100.0,7.699999809265137,,,,4.0,0.0,,1950,12,09,4.0,POINT (-67.5 -23.5),3.8828381468974995,4.493044513467455,1.9998349640727375,3.2502067626537223,33.1804639660147,23.492304207974154,3.640088597822866,1.9998349640727375,CRB
320,Mexico,16.100000381469727,-96.80000305175781,50.0,6.199999809265137,,,,1.0,0.0,,1951,07,09,1.0,POINT (-96.80000305175781 16.10000038146973),0.7402260024234062,11.724393179927908,6.572866545471784,9.078258934752684,8.856522986627887,7.881316742112436,7.933115937225368,0.7402260024234062,SUB
321,Turkey,40.79999923706055,33.400001525878906,0.0,6.699999809265137,,,,50.0,0.0,,1951,08,13,50.0,POINT (33.40000152587891 40.79999923706055),6.114753671645959,4.802675136161498,2.6335308447536776,0.2195472595165164,13.70852656125799,6.400472583980165,15.442562095404941,0.2195472595165164,CTF
322,Taiwan,23.75,121.5,0.0,7.5,,,,68.0,0.0,,1951,10,21,68.0,POINT (121.5 23.75),2.363097120306315,0.926505024712892,0.9439841100357561,0.5769454046961436,1.0067025379922359,2.9587673108914765,0.5657909201551549,0.5657909201551549,OTF
323,Taiwan,23.0,122.5,0.0,7.300000190734863,,,,17.0,0.0,,1951,11,24,17.0,POINT (122.5 23),2.4628698706996284,2.125825099147329,1.9047626691303496,1.4473651923408974,0.6089933633852639,2.645903248420091,0.6430007776045072,0.6089933633852639,OCB
324,Turkey,39.900001525878906,41.70000076293945,,6.0,,,,103.0,0.0,,1952,01,03,103.0,POINT (41.70000076293945 39.90000152587891),8.831944949787237,1.2485516552561038,6.11912360232455,1.077499219968942,21.79123913848583,12.777508439197376,23.654900523929495,1.077499219968942,CTF
325,Japan,42.5,143.0,0.0,8.100000381469727,T,,,33.0,0.0,,1952,03,04,33.0,POINT (143 42.5),2.2014824550743115,4.749296635740298,11.550130129137072,8.379913603373241,4.183881102874879,15.52458186232403,8.250681244600347,2.2014824550743115,SUB
326,Argentina,-31.58099937438965,-68.46700286865234,25.0,6.5,,,,5.0,0.0,,1952,06,11,5.0,POINT (-68.46700286865234 -31.58099937438965),4.192728146804032,11.33717197806866,10.080411539134852,10.093267061034854,26.657483735216484,16.10766839668485,10.026615963241289,4.192728146804032,SUB
327,Japan,34.400001525878906,135.8000030517578,64.0,6.800000190734863,,,,9.0,0.0,,1952,07,17,9.0,POINT (135.8000030517578 34.40000152587891),1.6870695420055521,2.786813003943168,4.727202253257213,3.488456559391238,4.134860563551876,4.688632215334328,5.071637769154133,1.6870695420055521,SUB
328,United States,34.94900131225586,-119.0459976196289,10.0,7.300000190734863,,,,12.0,0.0,,1952,07,21,12.0,POINT (-119.0459976196289 34.94900131225586),7.824124554179471,0.061915436372745686,3.7935459566853096,0.28480565885011605,16.722476384128402,7.35043713364943,7.145617298738047,0.061915436372745686,CCB
329,China,30.797000885009766,91.64800262451172,10.0,7.699999809265137,,,,54.0,0.0,,1952,08,17,54.0,POINT (91.64800262451172 30.79700088500977),17.08716336993626,3.7661509450190627,13.610691840835164,6.594416495274975,16.43598961090986,18.290300746589804,20.763393967232833,3.7661509450190627,CCB
330,United States,35.33300018310547,-118.91699981689453,16.0,5.800000190734863,,,,2.0,0.0,,1952,08,22,2.0,POINT (-118.9169998168945 35.33300018310547),7.663616986087469,0.46698630193480234,3.8849978938073773,0.541893236519166,16.944716289530806,7.540056624942307,7.328933423466907,0.46698630193480234,CCB
331,Turkey,36.5,35.5,,5.0,,,,10.0,0.0,,1952,10,22,10.0,POINT (35.5 36.5),1.9852518731888937,1.0300961120206167,0.9160329991148487,0.8517767255413151,15.563819068596242,5.8679374570627445,17.617147328668167,0.8517767255413151,CTF
332,Russian Federation,52.755001068115234,160.0570068359375,22.200000762939453,9.0,T,,,,0.0,,1952,11,04,0.0,POINT (160.0570068359375 52.75500106811523),1.0694620762870555,10.850508808135846,15.959906657824671,8.561042110380722,23.085976517020733,34.80996928327326,6.000800193577813,1.0694620762870555,SUB
333,Haiti,18.399999618530273,-73.4000015258789,,5.699999809265137,,,,2.0,0.0,,1953,01,25,2.0,POINT (-73.40000152587891 18.39999961853027),5.055222807942488,3.202490075668606,5.781105904713109,1.8397101565104117,2.784014700560732,8.246708643031878,1.8978419149270542,1.8397101565104117,CTF
334,Iran,35.400001525878906,55.099998474121094,,6.400000095367432,,,,973.0,0.0,,1953,02,12,973.0,POINT (55.09999847412109 35.40000152587891),20.60917669414828,7.0462372277486045,13.927942665113717,7.088126581056647,11.29246274182551,20.53739423517682,14.83110150737712,7.0462372277486045,CCB
335,Turkey,40.119998931884766,27.621000289916992,15.0,7.199999809265137,,,,1103.0,0.0,,1953,03,18,1103.0,POINT (27.62100028991699 40.11999893188477),4.945484511911588,7.6079528108592225,0.5166245763088978,0.6180298145112103,7.935526743296517,3.936279498798939,9.623693686047655,0.5166245763088978,CRB
336,Chile,-37.25400161743164,-72.91999816894531,68.4000015258789,7.5,T,,,19.0,0.0,,1953,05,06,19.0,POINT (-72.91999816894531 -37.25400161743164),1.5922010773427018,18.446019572167017,16.011143634847997,15.236453987947359,22.307773008878936,8.897440149054091,8.897440149054091,1.5922010773427018,SUB
337,Greece,38.04600143432617,20.766000747680664,15.0,7.199999809265137,,,,800.0,0.0,,1953,08,12,800.0,POINT (20.76600074768066 38.04600143432617),0.5223033824599222,0.4791885578963242,0.4090329343502831,0.47147157830911723,0.7783325390367647,8.198033107788595,2.8693583410848826,0.4090329343502831,CRB
338,Cyprus,35.0,32.5,,6.5,,,,40.0,0.0,,1953,09,10,40.0,POINT (32.5 35),0.5661447991206651,3.474359797142488,3.952700595795232,2.0115230548020078,12.833801619161799,2.801729822805902,14.983453540489254,0.5661447991206651,SUB
339,Fiji,-18.299999237060547,178.1999969482422,33.0,6.800000190734863,T,,,8.0,0.0,,1953,09,14,8.0,POINT (178.1999969482422 -18.29999923706055),7.548773230194015,11.122852035933908,5.425012563828573,2.979853960851208,2.163368229973715,1.8763784959057546,1.9240615622200046,1.8763784959057546,OSR
340,Peru,-3.5969998836517334,-80.84700012207031,19.0,7.5,T,,,7.0,0.0,,1953,12,12,7.0,POINT (-80.84700012207031 -3.596999883651733),0.8303058078184834,1.7573061963716716,10.955181033017682,0.3574757205374972,10.636876526421045,6.341810456110522,6.341810456110522,0.3574757205374972,CTF
341,China,38.875999450683594,101.21199798583984,35.0,7.099999904632568,,,,47.0,0.0,,1954,02,11,47.0,POINT (101.2119979858398 38.87599945068359),25.836663766052745,11.215392661745437,7.665175757417059,11.783604272629617,25.98963306909208,26.577952545146697,23.34428642595059,7.665175757417059,CRB
342,Greece,39.1870002746582,22.23900032043457,25.0,6.800000190734863,,,,31.0,0.0,,1954,04,30,31.0,POINT (22.23900032043457 39.1870002746582),2.381682598993834,2.231375101377684,0.8351027254891744,0.9250862233466782,2.578558538695964,7.133636755167417,4.1809200872938055,0.8351027254891744,CRB
343,Philippines,13.0,123.9000015258789,0.0,6.800000190734863,,,,22.0,0.0,,1954,07,02,22.0,POINT (123.9000015258789 13),1.589413934499489,9.295167482216945,9.799577257229641,3.209751631495964,10.436121724525579,11.84631824322655,1.9335609761092478,1.589413934499489,SUB
344,Iran,27.5,52.0,,5.0,,,,1.0,0.0,,1954,08,20,1.0,POINT (52 27.5),18.955770229668854,0.3314839933927568,15.262118922351506,1.8641856130761234,6.5846391700684705,12.811754056334363,11.48918243392453,0.3314839933927568,CCB
345,Algeria,36.20000076293945,1.600000023841858,0.0,6.699999809265137,,,,1409.0,0.0,,1954,09,09,1409.0,POINT (1.600000023841858 36.20000076293945),9.118154955354854,0.18260542289641396,7.793712499578946,7.72238490889851,3.6501625286115233,16.763116940044966,10.38606887722934,0.18260542289641396,CCB
346,Philippines,7.386000156402588,122.87799835205078,54.20000076293945,7.699999809265137,,,,465.0,0.0,,1955,03,31,465.0,POINT (122.8779983520508 7.386000156402588),4.3536484212631406,6.822105953490507,7.282887047223606,6.06767476487071,6.430680425923775,10.43621261236899,5.408244401118585,4.3536484212631406,SUB
347,China,29.981000900268555,101.61299896240234,10.0,7.5,,,,94.0,0.0,,1955,04,14,94.0,POINT (101.6129989624023 29.98100090026855),18.85973993669582,4.668257015922895,3.9178682745001434,4.72757871515292,18.055570725042248,18.123290293080714,15.612387847920823,3.9178682745001434,CRB
348,China,39.816001892089844,74.63999938964844,35.0,7.099999904632568,,,,5.0,0.0,,1955,04,15,5.0,POINT (74.63999938964844 39.81600189208984),31.384669904991704,5.578058243298372,9.193945680256807,7.696907439054348,18.182380115695377,29.20632151973674,18.182380115695377,5.578058243298372,CCB
349,Chile,-29.899999618530273,-71.5999984741211,0.0,6.900000095367432,T,,,1.0,0.0,,1955,04,19,1.0,POINT (-71.59999847412109 -29.89999961853027),0.9776625292338332,11.733627653402586,8.539638920803828,8.217325353871352,28.91487108905893,15.943913830390864,7.940407234639347,0.9776625292338332,SUB
350,Greece,39.5,23.0,,6.0,,,,7.0,0.0,,1955,04,21,7.0,POINT (23 39.5),3.187768966563843,3.050532576452839,1.085692405794568,0.498640603163388,3.3962426297306845,6.58527463360489,4.962648486443503,0.498640603163388,CTF
351,Turkey,37.599998474121094,27.200000762939453,0.0,6.800000190734863,,,,23.0,0.0,,1955,07,16,23.0,POINT (27.20000076293945 37.59999847412109),2.7758956650436826,6.903015801164441,0.9754522236702755,1.0569556048565516,7.206585594182063,2.0149530501362585,9.2455339615544,0.9754522236702755,CRB
352,Egypt,32.20000076293945,29.600000381469727,33.0,6.699999809265137,,,,18.0,0.0,,1955,09,12,18.0,POINT (29.60000038146973 32.20000076293945),3.0114592104048423,5.76716281121163,4.239296671567404,5.244661122726333,11.168762805902125,3.2296570988333153,13.395785845468875,3.0114592104048423,SUB
353,Costa Rica,10.0,-84.5,,5.800000190734863,,,,10.0,0.0,,1955,09,01,10.0,POINT (-84.5 10),1.1930783818772863,0.5392357408920346,4.559475847068384,5.452092809188043,2.899802062210457,3.9794014625317695,3.0949282705742958,0.5392357408920346,CCB
354,China,26.600000381469727,101.69999694824219,0.0,6.900000095367432,,,,593.0,0.0,,1955,09,23,593.0,POINT (101.6999969482422 26.60000038146973),16.087218530293605,4.370219485046784,3.476621362730473,4.370219485046784,15.282607705214902,15.019158485989415,13.119956281604631,3.476621362730473,CRB
355,Hungary,47.5,19.299999237060547,,5.800000190734863,,,,2.0,0.0,,1956,01,12,2.0,POINT (19.29999923706055 47.5),8.5837449933559,9.436236034479725,8.921632988118441,8.921632988118441,8.437090609642807,14.6327870373031,8.437090609642807,8.437090609642807,OCB
356,Turkey,40.0,30.5,,5.800000190734863,,,,4.0,0.0,,1956,02,20,4.0,POINT (30.5 40),4.637207133609626,6.806945276700847,0.6459572716148189,0.6605126796663326,10.70637492338093,4.021174206621745,12.47765522844737,0.6459572716148189,CRB
357,Syrian Arab Republic,35.5,35.5,,5.800000190734863,,,,148.0,0.0,,1956,03,16,148.0,POINT (35.5 35.5),1.2293189171244396,0.9095187016788249,1.0521872456934638,0.0027135645858925657,15.68593204116351,5.7694618466543295,17.786958143538765,0.0027135645858925657,CTF
358,Afghanistan,35.04199981689453,67.47899627685547,35.0,7.599999904632568,L,,,350.0,0.0,,1956,06,09,350.0,POINT (67.47899627685547 35.04199981689453),32.54934754010647,3.943066067032427,3.982088295649633,4.900220017022076,10.938143299726455,21.6674887979371,10.938143299726455,3.943066067032427,CCB
359,Greece,36.617000579833984,26.025999069213867,35.0,7.800000190734863,T,,,53.0,0.0,,1956,07,09,53.0,POINT (26.02599906921387 36.61700057983398),2.389109717269301,5.847737422637282,2.321441662303987,2.321441662303987,6.162738375514199,2.774835209593604,8.314601578187188,2.321441662303987,CRB
360,Burma,21.9689998626709,95.802001953125,32.099998474121094,7.099999904632568,,,,38.0,0.0,,1956,07,16,38.0,POINT (95.802001953125 21.9689998626709),9.059320301154637,0.31048263683702504,7.480012472379197,0.11599804687500637,8.265800671970782,9.055871502744985,11.932212230119953,0.11599804687500637,CTF
361,India,23.0,70.0,,6.099999904632568,,,,111.0,0.0,,1956,07,21,111.0,POINT (70 23),23.941759521806244,3.825155813819876,6.022306866973818,3.825155813819876,5.160494937503567,13.335633655736052,5.160494937503567,3.825155813819876,CCB
362,Japan,35.641998291015625,140.30999755859375,67.0,6.900000095367432,,,,1.0,0.0,,1956,09,29,1.0,POINT (140.3099975585938 35.64199829101562),1.74532230078075,1.006382101921269,9.158921975293845,1.1779974640887405,0.9778641341271381,8.940508192504666,1.2459405805192556,0.9778641341271381,OCB
363,Iran,27.283000946044922,54.404998779296875,35.0,6.800000190734863,,,,410.0,0.0,,1956,10,31,410.0,POINT (54.40499877929688 27.28300094604492),21.271788035079535,0.5951723358064178,12.899664875284769,2.690208302768141,4.4508361843856665,12.413836185405223,9.313783211113282,0.5951723358064178,CCB
364,Tunisia,36.20000076293945,8.899999618530273,,5.599999904632568,,,,13.0,0.0,,1957,02,20,13.0,POINT (8.899999618530273 36.20000076293945),2.8887629414684532,1.4172196661934935,6.597527094090929,6.5745895841893995,1.4172196661934935,19.88965200621763,9.534385264943506,1.4172196661934935,CCB
365,Taiwan,23.91699981689453,121.51699829101562,56.79999923706055,7.199999809265137,,,,7.0,0.0,,1957,02,23,7.0,POINT (121.5169982910156 23.91699981689453),2.5210008970792215,0.8503325470246589,0.7761703947538878,0.4276552575265046,1.0214378409587224,2.872556250958356,0.42727982456810243,0.42727982456810243,OTF
366,Greece,39.266998291015625,22.60700035095215,10.0,6.900000095367432,,,,2.0,0.0,,1957,03,08,2.0,POINT (22.60700035095215 39.26699829101562),2.7313855569039203,2.594749832725793,0.967029646612167,0.6761045343721076,2.939953602499198,6.830954964586835,4.552488143649384,0.6761045343721076,CTF
367,Turkey,36.387001037597656,28.608999252319336,63.400001525878906,7.0,,,,67.0,0.0,,1957,04,25,67.0,POINT (28.60899925231934 36.38700103759766),1.0859042311828395,7.603817080768451,0.1407092173929629,0.9507610839880305,8.742328406669696,0.1818689723997843,10.867306418496222,0.1407092173929629,CRB
368,Turkey,40.672000885009766,31.04199981689453,15.0,7.199999809265137,,,,500.0,0.0,,1957,05,26,500.0,POINT (31.04199981689453 40.67200088500977),5.406362437318712,6.615027430028178,0.27724542832600846,0.059895350149044645,11.382682497927878,4.8642303405042195,13.086479824438479,0.059895350149044645,CTF
369,Iran,36.09000015258789,52.70100021362305,35.0,7.099999904632568,,,,1200.0,0.0,,1957,07,02,1200.0,POINT (52.70100021362305 36.09000015258789),18.24772408204817,5.708463538939608,16.247610031663974,6.716314665774478,12.72712738060646,21.300317126425124,16.831477200288617,5.708463538939608,CCB
370,Mexico,16.881000518798828,-99.2969970703125,37.20000076293945,7.800000190734863,T,,,160.0,0.0,,1957,07,28,160.0,POINT (-99.2969970703125 16.88100051879883),0.7389158906169041,14.288682576803524,9.175417804634087,11.591130610828658,6.240247904656425,5.627337849022186,5.627337849022186,0.7389158906169041,SUB
371,Mongolia,45.15299987792969,99.20600128173828,35.0,8.100000381469727,,,,,0.0,,1957,12,04,0.0,POINT (99.20600128173828 45.15299987792969),31.695897160262664,13.8359889551336,7.174335826795972,14.81935809451603,31.487681585584124,32.02233883023994,29.875992613930073,7.174335826795972,CRB
372,Iran,34.27799987792969,47.71200180053711,35.0,6.800000190734863,,,,2000.0,0.0,,1957,12,13,2000.0,POINT (47.71200180053711 34.27799987792969),13.221726086301103,1.7491767175220971,11.432955309742374,2.730004183610815,14.111753475596473,18.017675405873987,18.88529507567245,1.7491767175220971,CCB
373,Peru,-16.77899932861328,-72.50299835205078,68.5999984741211,7.0,,,,28.0,0.0,,1958,01,15,28.0,POINT (-72.50299835205078 -16.77899932861328),1.3144250373163884,4.330370680407178,3.314152388229269,4.351338713437974,25.13562703464805,21.820151897122066,5.2786765059918554,1.3144250373163884,SUB
374,Ecuador,1.0540000200271606,-79.4800033569336,35.0,7.800000190734863,T,,,20.0,0.0,,1958,01,19,20.0,POINT (-79.48000335693359 1.054000020027161),0.9292051452381058,1.7301797399521006,6.437454698296993,2.1535885000636577,6.127571752892276,3.914377292369358,3.914377292369358,0.9292051452381058,SUB
375,China,31.57699966430664,103.91200256347656,14.199999809265137,6.800000190734863,,,,,0.0,,1958,02,07,0.0,POINT (103.9120025634766 31.57699966430664),19.299599309914726,7.436004525785459,3.158792963947459,7.516790300459909,20.21136255595582,20.465482173037042,15.626531432064406,3.158792963947459,CRB
376,Japan,24.433000564575195,124.35099792480469,109.9000015258789,7.199999809265137,,,,2.0,0.0,,1958,03,11,2.0,POINT (124.3509979248047 24.4330005645752),1.5957494055516177,3.062212089973004,0.6685629650276266,1.8397691107567071,1.0056821764321713,0.6528017656271844,2.011614578842269,0.6528017656271844,OSR
377,Ecuador,0.7059999704360962,-79.57499694824219,35.0,6.800000190734863,,,,3.0,0.0,,1958,04,14,3.0,POINT (-79.57499694824219 0.7059999704360962),1.0399705929061893,1.6545447234712132,6.760975726363606,2.2512850377585383,6.462349301910009,4.032012507803585,4.032012507803585,1.0399705929061893,SUB
378,US Territory of Alaska,58.369998931884766,-136.6649932861328,35.0,7.300000190734863,T,,,5.0,0.0,,1958,07,10,5.0,POINT (-136.6649932861328 58.36999893188477),8.91541903003585,0.4472069771017467,32.79588561696772,0.3417120920521215,46.02554354933071,8.91541903003585,10.261675188694522,0.3417120920521215,CTF
379,Iran,34.25899887084961,47.86899948120117,35.0,6.699999809265137,,,,200.0,0.0,,1958,08,16,200.0,POINT (47.86899948120117 34.25899887084961),13.37934319450042,1.807697192781068,11.591014800134001,2.888145213262264,13.986250861832364,18.175567441423954,18.753349895476983,1.807697192781068,CCB
380,Chile,-33.78499984741211,-70.11199951171875,35.0,6.800000190734863,,,,7.0,0.0,,1958,09,04,7.0,POINT (-70.11199951171875 -33.78499984741211),2.7818122788149657,14.04661410438639,12.285101595106475,12.064519836277947,24.790669676535742,13.357571753394966,11.880253472035633,2.7818122788149657,SUB
381,Indonesia,-9.5,112.5,100.0,6.699999809265137,,,,7.0,0.0,,1958,10,20,7.0,POINT (112.5 -9.5),1.198201297914661,8.794616762542871,11.262595837550066,8.124970707639505,8.218223226464472,22.162434748916905,12.26633017654424,1.198201297914661,SUB
382,Japan,24.687000274658203,122.79199981689453,126.30000305175781,7.5,,,,1.0,0.0,,1959,04,26,1.0,POINT (122.7919998168945 24.6870002746582),3.0520181401764974,1.48291075753717,0.28587876111003646,1.1012687529995233,1.0837977057177461,1.4090512006999414,0.9845143732560755,0.28587876111003646,CRB
383,Russian Federation,53.35100173950195,159.64500427246094,35.0,8.0,T,,,1.0,0.0,,1959,05,04,1.0,POINT (159.6450042724609 53.35100173950195),1.763762183117521,10.125982450027667,15.283227528709254,7.96898798301612,22.93189855921866,35.071224070431605,6.249639057601797,1.763762183117521,SUB
384,Mexico,17.450000762939453,-97.1449966430664,69.5999984741211,7.0,,,,5.0,0.0,,1959,05,24,5.0,POINT (-97.14499664306641 17.45000076293945),2.017296861902129,12.737471277053556,7.522188820857134,9.497979973209253,8.207545333034151,7.85251902108185,7.85251902108185,2.017296861902129,SUB
385,Chile,-20.368999481201172,-68.88099670410156,111.5999984741211,7.5,,,,1.0,0.0,,1959,06,14,1.0,POINT (-68.88099670410156 -20.36899948120117),2.46461593190702,4.753173877471884,1.1314979666611622,1.6352158751816792,29.759271016040348,25.57722760694333,2.2606287388135917,1.1314979666611622,CRB
386,Taiwan,21.95199966430664,120.97000122070312,25.0,7.199999809265137,,,,17.0,0.0,,1959,08,15,17.0,POINT (120.9700012207031 21.95199966430664),0.6088719486117679,0.5378469657611998,2.8050216330500986,1.3886671716478556,2.2811048633334665,4.452145812369166,2.280002816406299,0.5378469657611998,CCB
387,United States,44.54800033569336,-110.63600158691406,15.0,7.300000190734863,,,,28.0,0.0,,1959,08,18,28.0,POINT (-110.6360015869141 44.54800033569336),14.706424962005157,12.110516088691298,12.350721147037136,12.110516088691298,22.73597120690592,15.041565077148567,14.728014770270498,12.110516088691298,CCB
388,Mexico,18.15999984741211,-94.41699981689453,32.400001525878906,6.900000095367432,,,,25.0,0.0,,1959,08,26,25.0,POINT (-94.41699981689453 18.15999984741211),3.198027458602668,11.097881813048348,5.765668912288994,6.9608845677832845,10.84671877342546,10.670685445712833,7.63893014482044,3.198027458602668,SUB
389,Albania,40.900001525878906,19.799999237060547,11.0,6.099999904632568,,,,2.0,0.0,,1959,09,01,2.0,POINT (19.79999923706055 40.90000152587891),2.570580309590553,2.8264037635522,2.511138862091764,2.511138862091764,2.380437874848805,10.069988558486903,2.525569732144953,2.380437874848805,OCB
390,Peru,-15.814000129699707,-72.78800201416016,95.4000015258789,7.5,,,,63.0,0.0,,1960,01,13,63.0,POINT (-72.78800201416016 -15.81400012969971),1.9418084508828763,3.516799498452763,2.489896005568684,3.361055521237662,24.12977888197727,20.875796357724592,6.283106870328865,1.9418084508828763,SUB
391,Peru,-14.961000442504883,-75.16200256347656,97.19999694824219,6.900000095367432,,,,63.0,0.0,,1960,01,15,63.0,POINT (-75.16200256347656 -14.96100044250488),1.0803152340652973,4.074268442235089,0.10211656997815781,3.1129055350417283,22.672286463157505,18.81353200648398,7.99481422959925,0.10211656997815781,CRB
392,Algeria,36.0,4.099999904632568,33.0,5.599999904632568,,,,47.0,0.0,,1960,02,21,47.0,POINT (4.099999904632568 36),6.8234709053735845,0.9336880679748755,10.236481332048179,10.104099322067206,1.5021611760213147,19.270067107555413,12.88510083555349,0.9336880679748755,CCB
393,Morocco,30.5,-9.5,,5.699999809265137,,,,13100.0,0.0,,1960,02,29,13100.0,POINT (-9.5 30.5),21.492565086559583,5.100414198866597,5.13908250566188,5.100414198866597,5.742491679347841,8.623623948201823,5.596858583169671,5.100414198866597,CCB
394,Iran,28.0,54.5,,6.0,,,,420.0,0.0,,1960,04,24,420.0,POINT (54.5 28),21.11956971626079,1.3164257625663411,12.752879243527708,2.8856695930060985,4.8738560709155125,13.130091431517148,9.657034379145598,1.3164257625663411,CCB
395,Chile,-37.9630012512207,-73.1729965209961,38.0,6.800000190734863,T,,,,0.0,,1960,05,22,0.0,POINT (-73.17299652099609 -37.9630012512207),1.4562871019667714,19.185733854516215,16.754363895753972,14.488171476555744,21.749598672814184,8.179719547999483,8.179719547999483,1.4562871019667714,SUB
396,Chile,-38.23500061035156,-73.0469970703125,35.0,9.5,T,,,5700.0,0.0,,1960,05,22,5700.0,POINT (-73.0469970703125 -38.23500061035156),1.6094575118245988,19.359329996511434,16.999130946558456,14.253350071012607,21.44996509387205,8.047252928140269,7.991962542166947,1.6094575118245988,SUB
397,Democratic Republic of the Congo,-3.5999999046325684,29.0,28.0,6.599999904632568,,,,24.0,0.0,,1960,09,22,24.0,POINT (29 -3.599999904632568),37.88291200251907,18.460401850874987,0.06572047121316477,7.9718921534095255,30.898624740129407,21.41000387720788,22.547030004524267,0.06572047121316477,CRB
398,Peru,-6.7270002365112305,-80.60600280761719,52.0,7.800000190734863,T,,,11.0,0.0,,1960,11,20,11.0,POINT (-80.60600280761719 -6.72700023651123),1.083640326823106,4.397148421421938,9.32059762873591,3.4828163251645603,13.774174753667447,8.943537204862759,8.943537204862759,1.083640326823106,SUB
399,Japan,31.631999969482422,131.54800415039062,49.900001525878906,7.699999809265137,T,,,2.0,0.0,,1961,02,26,2.0,POINT (131.5480041503906 31.63199996948242),1.5477811559693564,2.7251579442078193,0.168512573894197,2.1121492587620714,8.923738939986064,0.8126868968217518,9.761773189177946,0.168512573894197,CRB
400,Ethiopia,10.4399995803833,39.858001708984375,23.899999618530273,6.599999904632568,,,,30.0,0.0,,1961,06,01,30.0,POINT (39.85800170898438 10.4399995803833),24.635060664711446,21.26368214822304,0.8728195392809815,1.9226912240841532,17.318862127313412,4.105311359590125,5.642364377801578,0.8728195392809815,CRB
401,Iran,27.864999771118164,54.55799865722656,35.0,6.800000190734863,,,,61.0,0.0,,1961,06,11,61.0,POINT (54.55799865722656 27.86499977111816),21.218145849744438,1.1849847766305646,12.701748792280686,2.7688918238845814,4.735944174714798,12.995002886771248,9.528746910981754,1.1849847766305646,CCB
