,Country,lat,lng,Depth_km,Mag,Secondary_Effects,PDE_Shaking_Deaths,PDE_Deaths,Utsu_Deaths,EM-DAT_Deaths,Other_Deaths,Year,Month,Day,Max_Deaths,geometry,Stratovolcano,Caldera,Shield,Complex Volcano,Submarine,Volcanic Field,Cinder Cone,Dome,Fissure vents,Somma Volcano,Maar,Pyroclastic Cone,Tuff Ring,Plug,None,vol,closest_vol
602,Romania,45.7760009765625,26.70199966430664,89.0,7.5,,,,1581.0,0.0,,1977,03,04,1581.0,POINT (26.70199966430664 45.7760009765625),9.197411337207162,10.632384063741702,9.465969037474226,44.562332201976346,53.21384798489893,45.968775838062705,118.18053833629811,8.821757765297372,20.968669222167403,13.234950584535618,39.48324975943225,24.115921197097972,138.67753846205028,131.40725891536601,8.821757765297372,8.821757765297372,Dome
603,Philippines,16.7549991607666,122.28500366210938,32.5,7.199999809265137,,1.0,1.0,1.0,0.0,,1977,03,18,1.0,POINT (122.2850036621094 16.7549991607666),2.120107940595486,3.0441846845351703,20.04131545751921,5.702738373494489,23.03838177024809,32.194232009315776,40.07178265694658,18.88667351474592,107.2958893280028,42.66068701544555,84.38520073434603,24.738339029418068,235.78964019457538,228.68654199327517,2.120107940595486,2.120107940595486,Stratovolcano
604,Iran,27.58300018310547,56.362998962402344,12.0,6.699999809265137,,167.0,167.0,167.0,0.0,,1977,03,21,167.0,POINT (56.36299896240234 27.58300018310547),3.660828512068887,24.450577538049185,20.996518664981654,32.09333266631731,82.85077546438404,38.26844351580415,102.22053582538838,30.603222647685854,40.78513086208738,43.97265664546784,26.570778597789914,40.51420758863854,169.09284248358549,161.95946061452761,3.660828512068887,3.660828512068887,Stratovolcano
605,Turkey,38.64699935913086,40.05699920654297,17.399999618530273,5.300000190734863,,30.0,30.0,30.0,0.0,,1977,03,25,30.0,POINT (40.05699920654297 38.64699935913086),4.371711474399361,5.537534116579946,14.828237797717007,36.49397282953993,65.94531040600079,40.03172779921312,116.52255336212252,13.067418183239122,26.692360128795876,25.718961937636568,30.644578796441536,35.997916735805205,152.1009552652367,144.87935026848913,4.371711474399361,4.371711474399361,Stratovolcano
606,Iran,31.95400047302246,50.643001556396484,9.399999618530273,6.0,,348.0,348.0,366.0,0.0,,1977,04,06,366.0,POINT (50.64300155639648 31.95400047302246),4.25677161019026,17.427639258643048,20.874208587139417,32.805843525010566,76.73100372201156,38.1525880712616,106.95600978120378,23.971477741643568,35.28524058632325,37.28253480950433,26.8797164098961,46.882728715996954,163.02669824364725,155.85688451222154,4.25677161019026,4.25677161019026,Stratovolcano
607,Solomon Islands,-10.008999824523926,160.8159942626953,45.099998474121094,7.300000190734863,T,0.0,18.0,18.0,0.0,,1977,04,21,18.0,POINT (160.8159942626953 -10.00899982452393),1.3283939445593418,10.113681031315458,8.846421929117957,13.669944379441041,3.0318410832206735,68.21222317925493,6.842492689777268,32.19031386584866,150.12720645937424,57.767627237218896,123.79033728865187,49.883890626334626,278.01330775816893,271.07357725146886,1.3283939445593418,1.3283939445593418,Stratovolcano
608,Iran,38.895999908447266,44.32400131225586,16.899999618530273,5.599999904632568,,3.0,3.0,3.0,0.0,,1977,05,26,3.0,POINT (44.32400131225586 38.89599990844727),0.804359045226601,9.80941939638457,19.087897946864466,37.38887956691521,70.2159618757296,41.55242255668717,112.25259460657614,17.32757934105169,30.73988337371884,29.955852039113882,31.41917262588491,40.27105944591738,156.35781785447955,149.13312059090742,0.804359045226601,0.804359045226601,Stratovolcano
609,Indonesia,-11.180000305175781,118.37000274658203,29.399999618530273,5.699999809265137,T,,,,0.0,,1977,08,19,0.0,POINT (118.370002746582 -11.18000030517578),2.9532700216553884,15.405027744722704,27.310971252871145,5.285191232478922,39.63888924205965,60.399277171173956,37.17868847826453,46.33848136853531,110.00389585937593,67.42954934546775,82.29820169868471,33.920514170477105,236.77779511755315,229.93832439953815,2.9532700216553884,2.9532700216553884,Stratovolcano
610,Indonesia,-11.12600040435791,118.37999725341797,22.600000381469727,8.300000190734863,T,,189.0,189.0,0.0,,1977,08,19,189.0,POINT (118.379997253418 -11.12600040435791),2.9009957322395463,15.355570915271338,27.31535127164673,5.248080789171116,39.62600297309134,60.34444129777835,37.16144586194265,46.28385403164317,109.99401510368912,67.37784149652656,82.29532005793074,33.89039794912994,236.77500779629585,229.9349272381579,2.9009957322395463,2.9009957322395463,Stratovolcano
611,Indonesia,-8.13599967956543,125.32599639892578,44.599998474121094,7.0,,2.0,2.0,2.0,0.0,,1977,08,27,2.0,POINT (125.3259963989258 -8.13599967956543),1.8209314568923307,9.627759171302888,21.89942735270251,2.4960713718187018,32.63597507686345,56.86154486514992,29.94329981655468,41.86339330360536,115.54217504954843,61.466473401841135,88.46926475797677,37.49763090663869,242.88189433225102,235.993735333413,1.8209314568923307,1.8209314568923307,Stratovolcano
612,Colombia,7.35099983215332,-76.15899658203125,21.299999237060547,6.5,,3.0,3.0,3.0,0.0,,1977,08,31,3.0,POINT (-76.15899658203125 7.35099983215332),2.6000839616750127,11.020334882920816,12.714891309157686,9.799358125388949,15.339292161689217,39.808985606792234,11.735756209716701,87.96696007414643,65.5944582493832,96.57401466666833,50.84482578753613,85.68804596456685,51.01922822668045,46.92628902580482,2.6000839616750127,2.6000839616750127,Stratovolcano
613,Argentina,-31.082000732421875,-67.77999877929688,19.5,7.400000095367432,"L,Lq",70.0,70.0,70.0,0.0,,1977,11,23,70.0,POINT (-67.77999877929688 -31.08200073242188),4.03613053966712,8.729727127701409,38.52662629474319,9.303378942883262,43.814353773639695,75.21619646761957,47.52082573486279,104.46688135604657,80.14667144158597,109.21713059272658,84.29111035103918,99.27931943299417,86.85747045946916,84.2071924997746,4.03613053966712,4.03613053966712,Stratovolcano
614,Iran,27.687000274658203,56.577999114990234,13.899999618530273,5.599999904632568,,3.0,3.0,,0.0,,1977,12,10,3.0,POINT (56.57799911499023 27.6870002746582),3.4362856233252295,24.596645729479917,21.22626669149381,32.307967239037694,83.051724924575,38.49227476911047,101.9876796683641,30.77807789641826,40.999193973986884,44.14668138651196,26.793129336819376,40.354760360480256,169.2969964934991,162.16239244124097,3.4362856233252295,3.4362856233252295,Stratovolcano
615,Iran,30.910999298095703,56.41299819946289,11.600000381469727,5.900000095367432,,584.0,584.0,665.0,0.0,,1977,12,19,665.0,POINT (56.41299819946289 30.9109992980957),4.619577776222643,23.194043140322357,23.37881459637374,34.802152725601786,82.56439986160868,40.77157081764167,101.47554961257366,29.834116834822602,40.936629869854634,43.1365320935061,29.135841145648275,41.839187783577025,168.85800180282823,161.6934936968883,4.619577776222643,4.619577776222643,Stratovolcano
616,Japan,34.803001403808594,139.29400634765625,10.699999809265137,6.599999904632568,T,21.0,25.0,25.0,0.0,,1978,01,14,25.0,POINT (139.2940063476562 34.80300140380859),0.13461942988341438,5.895654020342575,1.998848692138056,1.7703437390526728,15.48458382918723,19.163435359678047,22.935926965490786,8.010134082879418,123.90091288431015,17.876414618882784,104.4289988436117,0.2168988667749964,251.41147913984483,244.190611604858,0.13461942988341438,0.13461942988341438,Stratovolcano
617,Guatemala,14.267999649047852,-91.39900207519531,66.9000015258789,6.300000190734863,,2.0,2.0,2.0,0.0,,1978,02,22,2.0,POINT (-91.39900207519531 14.26799964904785),0.4008052546343026,1.9032470426671537,4.049308577230648,0.3755329789922004,29.824004806636992,24.306209241476452,5.017091901135139,76.68854116218535,78.65172841332779,109.10905760410314,34.587683858207676,98.24588977749423,35.90260836741014,33.12018443996144,0.3755329789922004,0.3755329789922004,Complex Volcano
618,Italy,38.04600143432617,15.989999771118164,22.200000762939453,5.199999809265137,,2.0,2.0,2.0,0.0,,1978,03,11,2.0,POINT (15.98999977111816 38.04600143432617),1.0392096721154873,4.9392248185397,9.552874584485254,41.22964443352807,41.87237429614594,40.59109377358646,105.81740302892854,7.362335481332773,10.054364459942828,3.1825563126183187,37.412960756986664,11.926440225550287,128.0748605915839,120.8678211324952,1.0392096721154873,1.0392096721154873,Stratovolcano
619,Afghanistan,29.92799949645996,66.23400115966797,10.199999809265137,6.099999904632568,,1.0,1.0,,0.0,,1978,03,16,1.0,POINT (66.23400115966797 29.92799949645996),6.525331602079042,32.87038192581452,30.308228773045347,39.13655021654142,79.36757079466678,47.1082445900451,92.07505949091444,39.67109174819978,50.69067984621217,52.9366618975299,35.44241046245153,32.79329394248822,178.7254031801095,171.56252289808378,6.525331602079042,6.525331602079042,Stratovolcano
620,Mexico,16.93199920654297,-99.78199768066406,11.0,6.599999904632568,,1.0,1.0,1.0,0.0,,1978,03,19,1.0,POINT (-99.78199768066406 16.93199920654297),2.3895567480040154,6.565958789077069,12.845060853517454,8.908102088430187,38.422225970319396,17.88377558119599,3.519625546245732,68.39768029778278,86.52005191714939,116.6834052093339,26.752308169355885,105.86346228918447,29.407985743916715,28.10168856610938,2.3895567480040154,2.3895567480040154,Stratovolcano
621,Italy,38.38100051879883,15.072999954223633,17.0,6.0,,5.0,5.0,5.0,0.0,,1978,04,15,5.0,POINT (15.07299995422363 38.38100051879883),0.15789186901607608,4.104500474717767,10.51528787416394,41.98233868043625,40.96044556283759,41.22719943670989,105.00976885276056,8.301952523053863,10.393373886296823,2.522333350159767,38.233339391116814,11.03492524611669,127.14430623650664,119.93434338239564,0.11458629631587461,0.11458629631587461,None
622,Japan,38.23500061035156,142.10499572753906,46.20000076293945,5.699999809265137,T,,,28.0,0.0,,1978,06,12,28.0,POINT (142.1049957275391 38.23500061035156),1.9100419668030482,2.529712818116911,3.079740905529341,4.018435618490912,14.306203647230491,19.116883595406396,18.54447541725874,11.76893084782105,126.9382913098087,13.485707503201251,108.05662268176361,4.489118124300359,254.12376475940877,246.8870543538041,1.9100419668030482,1.9100419668030482,Stratovolcano
623,Japan,38.2239990234375,142.00900268554688,53.29999923706055,7.599999904632568,,22.0,22.0,,0.0,,1978,06,12,22.0,POINT (142.0090026855469 38.2239990234375),1.8155023788306242,2.4960882811512533,2.9898837499782127,3.9281592445829854,14.386076189773226,19.04275140796176,18.623634483227768,11.67726813945727,126.84172379538526,13.565280696164377,107.96137901888956,4.417150719416906,254.02803084524197,246.79137721828948,1.8155023788306242,1.8155023788306242,Stratovolcano
624,Greece,40.731998443603516,23.256999969482422,7.699999809265137,5.300000190734863,,1.0,1.0,1.0,0.0,,1978,06,19,1.0,POINT (23.25699996948242 40.73199844360352),4.201963306915663,10.60406802013737,4.833078190035283,40.65362949660097,49.23671503395541,41.352325052385034,113.5210216409113,3.1131061644815907,14.867417868304257,8.827438320027275,35.998772391034876,19.46090122720535,135.2495688382217,128.01544627285674,3.1131061644815907,3.1131061644815907,Dome
625,Greece,40.7599983215332,23.30299949645996,7.400000095367432,6.5,,50.0,50.0,50.0,0.0,,1978,06,20,50.0,POINT (23.30299949645996 40.7599983215332),4.216201078611569,10.64727686945442,4.838076226154218,40.665055887766414,49.28440885262189,41.37257738442582,113.57253901823258,3.1402173834858087,14.915169444772902,8.873202060886843,36.00494627062462,19.51100493550714,135.29494594943617,128.06058214764724,3.1402173834858087,3.1402173834858087,Dome
626,Greece,40.71799850463867,23.11199951171875,7.400000095367432,4.599999904632568,,1.0,1.0,1.0,0.0,,1978,07,04,1.0,POINT (23.11199951171875 40.71799850463867),4.231771800042282,10.461065141943857,4.886721027166172,40.68813172434176,49.09111791470137,41.362127043055345,113.37709527610757,3.106378219892118,14.781018359971512,8.682598370603815,36.04711814022581,19.315636529308293,135.10491161404178,127.87093634928982,3.106378219892118,3.106378219892118,Dome
627,Guatemala,14.758000373840332,-90.98999786376953,15.0,4.900000095367432,,5.0,5.0,17.0,0.0,,1978,07,29,17.0,POINT (-90.98999786376953 14.75800037384033),0.24880925094624198,1.7055487204817907,3.8634426423450994,0.26774239732184296,29.45274478433304,24.168151416073894,4.84330594810599,76.73389979156408,78.16261837422414,108.59375590957059,34.57930304802132,97.73367190163252,35.74045799537136,32.84065963882884,0.24880925094624198,0.24880925094624198,Stratovolcano
628,Iran,33.242000579833984,57.38199996948242,8.199999809265137,7.400000095367432,,15000.0,15000.0,18220.0,0.0,,1978,09,16,18220.0,POINT (57.38199996948242 33.24200057983398),5.859393675011935,23.474637297371924,25.770084775173746,37.273442011976286,83.37597162739515,43.18005512568009,100.09575819298864,30.435666027567592,42.12939327721285,43.61536822897854,31.57299422803935,42.08432173189965,169.66461744105504,162.47946898301927,5.859393675011935,5.859393675011935,Stratovolcano
629,Mexico,16.01099967956543,-96.60299682617188,24.799999237060547,7.800000190734863,T,9.0,9.0,9.0,0.0,,1978,11,29,9.0,POINT (-96.60299682617188 16.01099967956543),3.6224851367765813,3.6327521873623514,9.53744187850744,5.598952447625696,35.1593900253182,20.030088067119006,6.421025467993292,71.47337503566499,83.50119228593732,113.77087911116345,29.59688375129946,102.93401309020356,31.662569373892307,29.713503042420157,3.6224851367765813,3.6224851367765813,Stratovolcano
630,Iran,32.12799835205078,49.63399887084961,18.899999618530273,6.099999904632568,,76.0,76.0,76.0,0.0,,1978,12,14,76.0,POINT (49.63399887084961 32.12799835205078),4.553930944014799,16.42961744323522,20.56946841777876,32.54512012893563,75.71199828332941,37.762374212994914,107.91994955686067,22.947979758509213,34.30328285582283,36.26116934621304,26.590950724065923,45.86035414318524,162.00781282080908,154.83711781266263,4.553930944014799,4.553930944014799,Stratovolcano
631,Taiwan,23.216999053955078,122.00900268554688,45.5,7.0,,2.0,2.0,2.0,0.0,,1978,12,23,2.0,POINT (122.0090026855469 23.21699905395508),2.746999922417428,9.273157088468537,14.80856025790282,11.978861984804603,23.190288148910316,25.83221711388681,43.59406290442001,13.784738512874496,106.53642441404624,38.54700146233255,85.02274307598103,20.702534738335732,234.86389068622205,227.71517994889183,2.746999922417428,2.746999922417428,Stratovolcano
632,Iran,33.909000396728516,59.47100067138672,9.899999618530273,6.5,,200.0,200.0,200.0,0.0,,1979,01,16,200.0,POINT (59.47100067138672 33.90900039672852),5.932632297573401,25.382618582744097,27.65512464594417,39.0169296076795,85.4307710321963,45.03902512286906,97.92333710316913,32.44867874934122,44.28697587690361,45.56812071270104,33.388390579218985,40.63693179344849,171.71037058216547,164.51873418949896,5.932632297573401,5.932632297573401,Stratovolcano
633,Peru,-16.53700065612793,-72.5530014038086,55.099998474121094,7.099999904632568,,18.0,18.0,18.0,0.0,,1979,02,16,18.0,POINT (-72.55300140380859 -16.53700065612793),1.0330844674126904,22.45677210032526,24.579849649024375,4.1328248897023405,30.832875811429414,60.35277977585629,32.30891120647649,97.9139017912976,73.76891569266799,104.19149713659125,69.88628318368545,93.72286068335632,71.98199640302143,69.07359832226712,1.0330844674126904,1.0330844674126904,Stratovolcano
634,Mexico,17.757999420166016,-101.22100067138672,24.700000762939453,7.400000095367432,T,5.0,5.0,15.0,0.0,,1979,03,14,15.0,POINT (-101.2210006713867 17.75799942016602),2.8909923596813347,8.000902519854293,14.47246657903328,10.52238595991285,39.95554302038002,16.642903634759058,1.9982491662049573,66.75706216680848,87.84313785090434,117.92798600649972,25.187397724389907,107.12093596083227,28.076921494079816,27.06651673760219,1.9982491662049573,1.9982491662049573,Cinder Cone
635,China,23.16200065612793,101.10600280761719,13.5,6.0,,,,12.0,0.0,,1979,03,15,12.0,POINT (101.1060028076172 23.16200065612793),4.43365569408822,20.70746084373282,32.53358981317476,18.8665237616655,44.00949885308788,35.761873354249204,61.32014993572882,31.967456069336624,85.6627305597369,56.47737715400414,64.54989262556384,13.054330904555465,214.05356948826483,206.91954302567234,4.43365569408822,4.43365569408822,Stratovolcano
636,Montenegro,41.999000549316406,19.1560001373291,15.0,6.900000095367432,T,156.0,156.0,129.0,0.0,,1979,04,15,156.0,POINT (19.1560001373291 41.99900054931641),5.086117913733785,6.461602106116727,8.386675121029464,43.332095154501935,45.25033096050955,43.43392662153538,109.8867292209531,6.05652633884758,14.448522204972837,4.870843605414417,38.99928457676812,15.756047894082014,131.12703250534676,123.88330478424396,4.870843605414417,4.870843605414417,Somma Volcano
637,Indonesia,-8.345000267028809,115.86399841308594,20.0,6.199999809265137,,37.0,37.0,22.0,0.0,,1979,05,30,37.0,POINT (115.8639984130859 -8.345000267028809),0.35403158781661836,15.058662998244596,30.5370284636433,6.072914038490433,40.96438480086299,57.97930682306868,39.400010246000875,44.44030516313853,106.66695550838728,66.33481173274254,79.22888505177839,30.151277608655924,233.69308070196897,226.82955923215198,0.35403158781661836,0.35403158781661836,Stratovolcano
638,India,34.525001525878906,74.29100036621094,35.0,4.5,,0.0,3.0,,0.0,,1979,07,02,3.0,POINT (74.29100036621094 34.52500152587891),15.710134830094972,39.97617345250147,39.5753828438906,36.9156594141697,72.13152544054068,53.73772886976683,83.23616841392636,47.199765928345066,59.07247428263464,60.19108181661363,44.63945914438351,29.63315868413693,186.4768495212706,179.27432243109902,15.710134830094972,15.710134830094972,Stratovolcano
639,China,31.472000122070312,119.2699966430664,12.600000381469727,5.400000095367432,,41.0,41.0,42.0,0.0,,1979,07,09,42.0,POINT (119.2699966430664 31.47200012207031),10.524126739462254,11.061046204250745,12.696374149949639,11.09501083257761,28.030776212414082,18.558451592647486,41.36254811094361,12.29367165090128,103.74810940209281,36.50397907318195,84.24153479398147,20.12412653572868,231.55309309925192,224.35441241487152,10.524126739462254,10.524126739462254,Stratovolcano
640,Indonesia,-1.6820000410079956,135.9739990234375,17.600000381469727,7.5,T,15.0,15.0,15.0,0.0,,1979,09,12,15.0,POINT (135.9739990234375 -1.682000041007996),8.80462589913383,8.995254463848255,16.43109102721984,8.781382593600966,23.16874478488911,51.356235977822706,19.72708085347604,35.25605416376795,123.9989360666475,51.444565422785814,98.10788608345189,36.71532049300965,252.05315593093192,245.08365046149143,8.781382593600966,8.781382593600966,Complex Volcano
641,Italy,42.77299880981445,13.010000228881836,15.0,5.800000190734863,,5.0,5.0,5.0,0.0,,1979,09,19,5.0,POINT (13.01000022888184 42.77299880981445),4.5501946537112214,1.0880936229622131,13.932952998432835,46.81365925606663,39.23253732554064,46.06872693791507,104.20140411804253,10.480632272812608,14.994878868006097,2.414664730315049,42.986069187230086,10.411509079455533,124.97343742172141,117.72417493111567,1.0880936229622131,1.0880936229622131,Caldera
642,Indonesia,-8.36299991607666,115.78199768066406,52.0,6.400000095367432,,2.0,2.0,2.0,0.0,,1979,10,20,2.0,POINT (115.7819976806641 -8.36299991607666),0.2729662347475717,15.133380129318615,30.608788428040604,5.995869245851762,41.03543172462589,58.01157959859866,39.48290560876423,44.485942585384144,106.59600422802914,66.39486692754177,79.15239145868092,30.103887235253385,233.61715076225627,226.754027867249,0.2729662347475717,0.2729662347475717,Stratovolcano
643,Guatemala,13.829000473022461,-90.84100341796875,56.5,6.800000190734863,,4.0,4.0,7.0,0.0,,1979,10,27,7.0,POINT (-90.84100341796875 13.82900047302246),0.6421847515467966,1.3013717611605318,3.3890709685293996,0.6014016858991004,29.241006790553822,24.993035627868743,4.345997725075368,77.39802032235728,78.18322365317827,108.67611634517316,35.29675646552244,97.80865016796457,36.58262752020461,33.74797800840484,0.6014016858991004,0.6014016858991004,Complex Volcano
644,Indonesia,-7.745999813079834,108.16500091552734,72.0999984741211,6.5,,30.0,30.0,23.0,0.0,,1979,11,02,30.0,POINT (108.1650009155273 -7.745999813079834),0.49337657038191096,13.92007465752995,38.06305528905534,1.8188851316358445,46.3934436883482,59.25193130607943,47.06378828245884,47.16346469574068,99.24595161160103,70.3829877353925,71.57966318734725,24.606962766818416,226.05686585518205,219.20677647423733,0.49337657038191096,0.49337657038191096,Stratovolcano
645,Greece,39.52000045776367,20.375,28.100000381469727,5.400000095367432,,1.0,1.0,1.0,0.0,,1979,11,06,1.0,POINT (20.375 39.52000045776367),4.947385938118978,7.986846929868518,5.914813141696994,40.572380434720735,46.29483075873278,40.73410196100699,110.42914055551763,3.5215382580895507,12.478078228578877,6.085476101983974,36.24170921674982,16.429760713396348,132.40099842991611,125.17811806162045,3.5215382580895507,3.5215382580895507,Dome
646,Iran,33.95600128173828,59.72600173950195,9.100000381469727,6.5,,280.0,280.0,280.0,0.0,,1979,11,14,280.0,POINT (59.72600173950195 33.95600128173828),5.962300421383008,25.624821598812183,27.863156422270098,39.20506360172277,85.6835229532194,45.24209453900124,97.6640578937753,32.69882762804239,44.54596982430984,45.81312279416592,33.586521226954176,40.44639690699117,171.96228774013056,164.77015421699858,5.962300421383008,5.962300421383008,Stratovolcano
647,Colombia,4.793000221252441,-76.19000244140625,107.69999694824219,7.199999809265137,L,52.0,52.0,52.0,0.0,,1979,11,23,52.0,POINT (-76.19000244140625 4.793000221252441),0.8753934602426705,12.29039802368681,14.010843902015974,10.945419829994858,16.372465829800067,41.52409703726811,13.038867805583184,89.14168520871787,66.48693596478876,97.51886786083642,52.35424233954902,86.64752895942209,52.8511811693534,48.96342407025578,0.8753934602426705,0.8753934602426705,Stratovolcano
648,Iran,34.055999755859375,59.75400161743164,7.400000095367432,7.0,,17.0,17.0,17.0,0.0,,1979,11,27,17.0,POINT (59.75400161743164 34.05599975585938),6.060993998280733,25.63456670152821,27.955372631535763,39.302310744898755,85.70730433396851,45.33579300251136,97.61951955701586,32.71858996071597,44.587190522393755,45.82594014450426,33.68149883749392,40.47644160718729,171.98460626602065,164.79166712309623,6.060993998280733,6.060993998280733,Stratovolcano
649,Colombia,1.6030000448226929,-79.36299896240234,23.600000381469727,8.100000381469727,T,600.0,600.0,600.0,0.0,,1979,12,12,600.0,POINT (-79.36299896240234 1.603000044822693),1.8342255085373274,12.345679319893792,11.93148051134254,10.982867771715561,20.700978865200558,41.710277862605594,13.145120480972553,93.43623462040736,70.60909667203599,101.66169275177415,52.00945427346484,90.80523893328233,53.2421063296652,49.906966856978414,1.8342255085373274,1.8342255085373274,Stratovolcano
650,Indonesia,-3.3389999866485596,102.56700134277344,13.0,6.5,,8.0,8.0,8.0,0.0,,1979,12,15,8.0,POINT (102.5670013427734 -3.33899998664856),0.8491212867873678,6.99998037778422,44.74084595885224,8.28735249133703,48.657951408635135,57.13915891781094,52.70536355013976,46.6264231880336,92.46010672740968,70.8132115317087,65.21911362839074,17.880986534269894,219.62354496690784,212.73870393980863,0.8491212867873678,0.8491212867873678,Stratovolcano
651,Indonesia,-8.487000465393066,115.75299835205078,15.0,6.5,,27.0,27.0,32.0,0.0,,1979,12,17,32.0,POINT (115.7529983520508 -8.487000465393066),0.2840004451894599,15.234741031178444,30.59644202327952,5.992824253726432,41.14313350164352,58.13876350619475,39.51915320354167,44.61222228192861,106.61111957524294,66.51443084969806,79.14983752859862,30.16806132012093,233.6165497107003,226.7548292611978,0.2840004451894599,0.2840004451894599,Stratovolcano
652,Portugal,38.72600173950195,-27.750999450683594,12.199999809265137,6.900000095367432,,60.0,60.0,56.0,0.0,,1980,01,01,60.0,POINT (-27.75099945068359 38.72600173950195),0.36660085404893133,27.72685852485842,14.676848479585134,63.97168675607008,2.183695363029795,69.51150953121426,64.51560308306826,31.52044865233055,17.129362471240995,42.23294410576538,72.87221005071133,31.857780313428947,84.35577209420019,77.17287122763798,0.36660085404893133,0.36660085404893133,Stratovolcano
653,United States,37.71200180053711,-121.72799682617188,15.0,5.800000190734863,,0.0,0.0,1.0,0.0,,1980,01,24,1.0,POINT (-121.7279968261719 37.71200180053711),3.72674640178258,5.241934538468675,6.028603032885742,38.31003278351106,11.674359229198178,2.7133257128172397,10.14925178173326,38.3881803856132,105.89860185547178,136.19346472474723,4.333606905796448,125.8083356234322,11.457308211598944,18.36837711987854,2.7133257128172397,2.7133257128172397,Volcanic Field
654,Italy,39.29100036621094,16.152000427246094,8.199999809265137,4.800000190734863,,0.0,1.0,,0.0,,1980,02,20,1.0,POINT (16.15200042724609 39.29100036621094),1.066941977170342,4.226703827711784,9.689342771147793,42.23445947452567,42.06600143543181,41.70891372394589,106.28149101552475,7.379673830531663,11.305479814931589,2.302851138764735,38.324290068482185,12.216130540381588,128.18784538086666,120.96855265131852,1.066941977170342,1.066941977170342,Stratovolcano
655,Mexico,32.268001556396484,-114.90799713134766,4.599999904632568,6.300000190734863,,1.0,1.0,1.0,0.0,,1980,06,09,1.0,POINT (-114.9079971313477 32.26800155639648),11.687760011595643,12.874796137428467,13.081133705746867,29.587305958301577,20.370705752998667,3.020860919416921,1.4934728039447913,47.094803890289896,100.85797327764523,129.62042374969238,5.38917958762619,119.09948157850724,11.805985699753235,16.008791825651635,1.4934728039447913,1.4934728039447913,Cinder Cone
656,Greece,39.25699996948242,23.007999420166016,17.200000762939453,6.599999904632568,,1.0,1.0,1.0,0.0,,1980,07,09,1.0,POINT (23.00799942016602 39.25699996948242),2.930677759912911,10.60049917999967,3.7261380886552713,39.34805996649638,48.916071583937516,39.939645961484096,112.92141719928225,1.6703283759262622,13.486853778118034,8.719233736871136,34.774326307813766,19.016932995442907,135.04110809823356,127.81971666943224,1.6703283759262622,1.6703283759262622,Dome
657,Iran,37.321998596191406,50.262001037597656,25.0,5.5,,1.0,1.0,1.0,0.0,,1980,07,22,1.0,POINT (50.26200103759766 37.32199859619141),2.3016256158086774,15.791392877060662,24.8790914858114,37.58471512691783,76.14250769537232,42.575891088331026,106.53244249366604,23.131192463098298,35.91296227118243,36.002337259882424,31.602938086850763,46.182105092770996,162.34733208539038,155.13281439459087,2.3016256158086774,2.3016256158086774,Stratovolcano
658,Nepal,29.62299919128418,81.10299682617188,14.399999618530273,6.5,,188.0,188.0,100.0,0.0,,1980,07,29,188.0,POINT (81.10299682617188 29.62299919128418),18.672603554645104,32.335282832060884,43.4642218582697,29.027470058359334,64.58604161446465,48.90016675380437,77.73678458700672,50.459688437735366,65.54309459779462,67.60666598320785,47.88750519674374,21.533336996510965,193.57552108477438,186.40564101725315,18.672603554645104,18.672603554645104,Stratovolcano
659,Guatemala,15.911999702453613,-88.48999786376953,16.899999618530273,6.5,,2.0,2.0,2.0,0.0,,1980,08,09,2.0,POINT (-88.48999786376953 15.91199970245361),2.3240330423662376,2.305040259207403,3.075959282425766,2.607513243179224,27.091861481503287,24.960231500101134,3.8441778959579094,78.13406241247674,75.50320019875679,105.89114451508983,35.83614436374018,95.0357747819622,36.37325886193548,32.95095361050723,2.305040259207403,2.305040259207403,Caldera
660,Ecuador,-1.9869999885559082,-80.00199890136719,55.900001525878906,5.900000095367432,,8.0,8.0,8.0,0.0,,1980,08,18,8.0,POINT (-80.00199890136719 -1.986999988555908),1.2941603733692468,11.660664166547631,11.22649804900451,13.876477189479063,23.265455082405204,44.15266791216295,15.969539540648356,95.68241610775588,72.62619750449412,103.68144335433144,54.07308611072545,92.85846235106912,55.754962230912746,52.72892501544963,1.2941603733692468,1.2941603733692468,Stratovolcano
661,India,32.922000885009766,75.69300079345703,14.5,5.5,,15.0,15.0,15.0,0.0,,1980,08,23,15.0,POINT (75.69300079345703 32.92200088500977),16.446773744886258,38.15701559804632,39.973112895978026,34.79307422399146,70.45508721099911,52.84372565013788,82.18967771865258,48.69744786904779,60.3141688683407,61.77000577972273,44.86776393757483,27.50356890164933,187.96226654452465,180.77059844434876,16.446773744886258,16.446773744886258,Stratovolcano
662,India,32.893001556396484,75.7760009765625,11.300000190734863,5.5,,,,13.0,0.0,,1980,08,23,13.0,POINT (75.7760009765625 32.89300155639648),16.517374822997734,38.083658219535835,40.031808419328364,34.72053190507726,70.36825973110162,52.773217000612085,82.11484179033778,48.78243898959453,60.394536234550166,61.856035258173605,44.92082345824724,27.42696402989505,188.04679457722008,180.8553001816251,16.517374822997734,16.517374822997734,Stratovolcano
